#{"t_start": 1662482683.1531248, "env_id": null}
r,l,t,is_success
-14.0,3,7298.113506,False
-14.0,3,7302.469448,False
-13.926632,6,7306.549183,False
-11.926632,5,7310.686479,False
-12.888887,4,7314.860662,False
-12.888887,4,7318.785862,False
-14.0,3,7322.409599,False
-12.888887,5,7326.2067,False
-14.0,3,7330.091514,False
-12.815519,7,7334.185704,False
-14.0,3,7337.887753,False
-16.0,4,7342.031775,False
-14.0,3,7345.917054,False
-14.0,3,7349.707013,False
-14.0,3,7353.530879,False
-14.0,3,7357.203214,False
-14.0,3,7360.905788,False
-14.0,3,7364.586819,False
-14.0,3,7368.451797,False
-14.0,3,7372.444207,False
-14.0,3,7375.774068,False
-11.926632,5,7380.151578,False
-11.926632,5,7383.60945,False
-11.926632,5,7387.586788,False
-12.888887,4,7391.491512,False
-14.0,3,7395.866618,False
-14.0,3,7399.905922,False
-14.0,3,7403.513191,False
-14.0,3,7407.129222,False
-12.815519,7,7411.638907,False
-11.853268,8,7416.918269,False
-14.0,3,7420.684685,False
-14.0,3,7424.32445,False
-16.888887,6,7428.2418,False
-12.888887,4,7432.377869,False
-11.926632,5,7436.231469,False
-14.0,3,7439.961865,False
-135.22433,27,7445.424548,False
-14.0,3,7449.438947,False
-14.0,3,7453.394599,False
-14.0,3,7457.38554,False
-57.92663,13,7462.787623,False
-12.888887,4,7466.571267,False
-32.408813,10,7470.872075,False
-33.926632,9,7475.201413,False
-14.0,3,7479.017787,False
-14.0,3,7482.713265,False
-12.888887,4,7486.591479,False
-31.853268,10,7491.024744,False
-14.0,3,7494.469948,False
-16.0,4,7498.123401,False
-11.926632,5,7503.611883,False
-17.70441,11,7508.10905,False
-11.926632,5,7512.068839,False
-14.0,3,7516.018881,False
-14.0,3,7519.770524,False
-13.926632,6,7523.605108,False
-12.888887,4,7527.613751,False
-14.0,3,7531.224256,False
-14.0,3,7534.866642,False
-14.0,3,7538.501958,False
-16.0,4,7543.19806,False
-14.0,3,7546.867185,False
-14.0,3,7550.339396,False
-14.0,3,7553.978109,False
-12.888887,4,7558.234045,False
-14.0,3,7562.103957,False
-12.888887,4,7565.865005,False
-14.0,3,7569.384036,False
-14.0,3,7573.195288,False
-32.408813,10,7577.596188,False
-11.926632,5,7581.599723,False
-14.0,3,7585.365407,False
-14.0,3,7589.161296,False
-11.853268,8,7593.50149,False
-11.926632,5,7597.23023,False
-14.0,3,7601.304845,False
-7.706535,12,7605.748269,False
-14.0,3,7609.709691,False
-14.0,3,7614.884126,False
-14.0,3,7618.437642,False
-12.815519,7,7623.170429,False
-14.0,3,7626.588924,False
-11.926632,5,7630.623474,False
-14.0,3,7634.438761,False
-11.926632,5,7638.590104,False
-14.0,3,7642.426494,False
-14.0,3,7645.795935,False
-14.0,3,7649.518528,False
-12.888887,4,7653.161164,False
-14.0,3,7657.178906,False
-12.888887,4,7660.914768,False
-10.96438,6,7665.017046,False
-14.0,3,7668.607666,False
-12.815519,7,7672.835149,False
-11.926632,5,7676.571221,False
-14.0,3,7680.268018,False
-33.926632,9,7684.52406,False
-11.926632,5,7688.568581,False
-14.0,3,7692.517289,False
-14.0,3,7696.164354,False
-11.926632,5,7701.071739,False
-11.926632,5,7705.162161,False
-16.0,4,7709.008559,False
-11.926632,5,7712.836641,False
-14.0,3,7716.934121,False
-14.0,3,7720.776352,False
-14.0,3,7724.582745,False
-14.0,3,7728.398271,False
-14.0,3,7732.030696,False
-12.815519,7,7737.443947,False
-14.0,3,7741.348582,False
-14.0,3,7745.143056,False
-12.888887,4,7749.004981,False
-14.0,3,7753.246479,False
-14.0,3,7756.942935,False
-14.0,3,7760.647154,False
-14.0,3,7764.321625,False
-11.926632,5,7767.915669,False
-16.0,4,7771.944191,False
-14.0,3,7775.240642,False
-14.0,3,7779.858852,False
-16.0,4,7783.616184,False
-14.0,3,7787.171057,False
-12.815523,7,7790.774813,False
-14.0,3,7794.899569,False
-11.926632,5,7798.715672,False
-14.0,3,7802.308671,False
-14.0,3,7806.115729,False
-14.0,3,7810.163071,False
-14.0,3,7814.316373,False
-14.0,3,7817.707354,False
-11.926632,5,7821.417321,False
-13.926632,6,7825.017488,False
-11.926632,5,7829.193836,False
-14.0,3,7833.027117,False
-14.0,3,7836.576377,False
-14.0,3,7840.295325,False
-11.926632,5,7844.318569,False
-14.0,3,7848.283096,False
-12.815519,7,7852.454657,False
-14.0,3,7857.177392,False
-14.0,3,7861.136071,False
-31.853268,10,7866.151826,False
-11.853268,8,7869.478438,False
-14.0,3,7873.293893,False
-14.0,3,7877.026786,False
-64.888885,11,7881.163866,False
-14.0,3,7884.97827,False
-11.853268,8,7889.369538,False
-7.779899,9,7893.513867,False
-12.815523,7,7897.896872,False
-33.926632,9,7902.52778,False
-33.926632,9,7906.662443,False
-14.0,3,7910.282172,False
-14.0,3,7913.800982,False
-11.926632,5,7917.927326,False
-11.926632,5,7921.674195,False
-14.0,3,7925.454813,False
-11.926632,5,7929.470194,False
-14.0,3,7933.505469,False
-11.926632,5,7938.372513,False
-14.0,3,7942.218566,False
-12.888887,4,7945.911378,False
-50.888878,13,7950.249031,False
-11.926632,5,7955.657305,False
-14.0,3,7959.213462,False
-11.926632,5,7963.252795,False
-16.888887,6,7967.015067,False
-11.926632,5,7970.944642,False
-11.926632,5,7974.951671,False
-14.0,3,7978.788464,False
-11.926632,5,7982.702014,False
-14.0,3,7986.770514,False
-16.0,4,7990.382514,False
-14.0,3,7993.876458,False
-14.0,3,7997.648065,False
-12.815519,7,8001.515308,False
-11.926632,5,8005.434716,False
-14.0,3,8008.959926,False
-11.926632,5,8012.921116,False
-11.926632,5,8017.595141,False
-11.926632,5,8021.472627,False
-14.0,3,8025.453778,False
-14.0,3,8029.29232,False
-14.0,3,8033.127451,False
-14.0,3,8036.980985,False
-14.0,3,8040.488895,False
-14.0,3,8044.420959,False
-14.0,3,8047.810282,False
-12.888887,4,8052.101676,False
-14.0,3,8055.978387,False
-11.926632,5,8059.936646,False
-11.926632,5,8063.725411,False
-14.0,3,8067.56179,False
-14.0,3,8071.755641,False
-14.0,3,8075.188987,False
-14.0,3,8080.03208,False
-33.926632,9,8083.935529,False
-12.815519,7,8088.252285,False
-14.0,3,8091.799151,False
-12.888887,4,8096.256672,False
-14.0,3,8099.853711,False
-11.926632,5,8103.865276,False
-18.0,5,8107.83821,False
-14.0,3,8111.948622,False
-14.0,3,8115.503533,False
-14.0,3,8119.039956,False
-13.926632,6,8122.669258,False
-11.926632,5,8126.613856,False
-14.0,3,8130.840611,False
-14.0,3,8134.978418,False
-14.0,3,8138.876223,False
-11.926632,5,8142.822944,False
-11.926632,5,8146.748165,False
-11.926632,5,8150.97099,False
-14.0,3,8154.486006,False
-12.96438,7,8158.538091,False
-11.926632,5,8162.490846,False
-16.0,4,8166.164001,False
-13.926632,6,8170.133201,False
-14.0,3,8174.85696,False
-11.926632,5,8178.647721,False
-11.926632,5,8182.338668,False
-14.0,3,8185.849075,False
-14.0,3,8189.97959,False
-14.0,3,8194.760799,False
-11.926632,5,8198.421597,False
-14.0,3,8202.327542,False
-13.926632,6,8206.352531,False
-11.926632,5,8210.501065,False
-11.926632,5,8214.734115,False
-14.0,3,8218.619678,False
-11.926632,5,8222.412701,False
-16.0,4,8226.601838,False
-14.0,3,8230.283237,False
-11.926632,5,8234.213236,False
-16.0,4,8237.963518,False
-11.926632,5,8241.643464,False
-14.0,3,8245.635497,False
-11.926632,5,8249.717588,False
-14.0,3,8254.117879,False
-11.926632,5,8257.86956,False
-11.926632,5,8261.500381,False
-11.926632,5,8265.409002,False
-14.0,3,8269.279217,False
-14.0,3,8273.204702,False
-11.926632,5,8277.150141,False
-11.926632,5,8281.143227,False
-11.926632,5,8285.038584,False
-11.926632,5,8289.115135,False
-11.926632,5,8292.881105,False
-11.926632,5,8296.37435,False
-11.926632,5,8300.313445,False
-14.0,3,8304.543644,False
-11.926632,5,8309.536437,False
-14.0,3,8313.335687,False
-11.926632,5,8317.469411,False
-11.926632,5,8321.262099,False
-14.0,3,8325.365271,False
-14.0,3,8329.295499,False
-16.0,4,8334.147361,False
-14.0,3,8338.045356,False
-11.926632,5,8341.78223,False
-11.926632,5,8345.381793,False
-14.0,3,8349.25058,False
-11.926632,5,8352.906138,False
-14.0,3,8356.9365,False
-33.926632,9,8361.017587,False
-11.926632,5,8364.989881,False
-11.926632,5,8369.014324,False
-11.926632,5,8372.610273,False
-14.0,3,8376.332569,False
-14.0,3,8380.028978,False
-14.0,3,8383.777924,False
-11.926632,5,8387.866192,False
-14.0,3,8391.787603,False
-14.0,3,8395.556061,False
-14.0,3,8399.323231,False
-14.0,3,8403.112698,False
-33.926632,9,8407.003442,False
-14.0,3,8411.554317,False
-14.0,3,8415.203118,False
-14.0,3,8418.950516,False
-11.926632,5,8422.417653,False
-11.926632,5,8426.706676,False
-11.926632,5,8431.616683,False
-11.853268,8,8435.723278,False
-14.0,3,8439.563978,False
-10.96438,6,8443.499655,False
-14.0,3,8447.337194,False
-11.926632,5,8451.338093,False
-14.0,3,8455.286639,False
-14.0,3,8459.256069,False
-16.0,4,8463.111996,False
-14.0,3,8467.049335,False
-14.0,3,8470.658867,False
-14.0,3,8474.665562,False
-33.926632,9,8478.789597,False
-14.0,3,8482.676309,False
-11.926632,5,8486.589853,False
-11.926632,5,8491.179828,False
-16.0,4,8494.634497,False
-14.888887,5,8498.568676,False
-11.926632,5,8502.41231,False
-14.0,3,8506.544634,False
-11.926632,5,8510.18457,False
-11.926632,5,8513.74954,False
-11.926632,5,8517.781745,False
-14.0,3,8521.696908,False
-11.926632,5,8526.01845,False
-16.0,4,8530.182764,False
-14.0,3,8533.854335,False
-14.0,3,8537.365238,False
-14.0,3,8541.28035,False
-16.0,4,8545.570062,False
-14.0,3,8550.269552,False
-11.926632,5,8554.211592,False
-11.926632,5,8557.971654,False
-16.0,4,8561.598492,False
-14.0,3,8565.484945,False
-11.926632,5,8570.333177,False
-14.0,3,8573.765119,False
-11.926632,5,8577.462032,False
-14.0,3,8580.868991,False
-11.926632,5,8585.254605,False
-14.0,3,8589.093559,False
-14.0,3,8592.897059,False
-11.926632,5,8596.539444,False
-11.926632,5,8600.050972,False
-11.926632,5,8604.189152,False
-14.0,3,8608.108576,False
-11.926632,5,8612.040555,False
-14.0,3,8615.824219,False
-14.0,3,8619.698389,False
-11.926632,5,8623.967745,False
-11.926632,5,8627.968012,False
-11.926632,5,8632.039124,False
-11.853268,8,8636.064946,False
-14.0,3,8639.52679,False
-14.0,3,8643.194874,False
-14.0,3,8647.846736,False
-14.0,3,8651.098907,False
-14.0,3,8654.930168,False
-14.0,3,8658.656953,False
-14.0,3,8662.236971,False
-12.815519,7,8666.686168,False
-10.96438,6,8671.486798,False
-11.926632,5,8675.353399,False
-14.0,3,8679.107042,False
-13.926632,6,8683.01631,False
-12.888887,4,8687.022634,False
-11.926632,5,8690.968872,False
-14.0,3,8694.761847,False
-14.0,3,8698.826482,False
-11.926632,5,8702.623905,False
-11.926632,5,8706.292897,False
-11.926632,5,8710.155552,False
-14.0,3,8713.793759,False
-14.0,3,8717.638913,False
-11.926632,5,8721.862575,False
-14.0,3,8726.657475,False
-11.926632,5,8730.584752,False
-14.0,3,8734.110442,False
-11.926632,5,8738.049318,False
-11.926632,5,8742.183349,False
-11.926632,5,8746.079206,False
-11.926632,5,8750.09577,False
-14.0,3,8754.060869,False
-11.926632,5,8758.128676,False
-14.0,3,8762.238983,False
-14.0,3,8766.146185,False
-11.926632,5,8770.131632,False
-11.926632,5,8774.034218,False
-14.0,3,8777.853748,False
-12.815523,7,8781.947212,False
-11.926632,5,8785.98251,False
-10.96438,6,8790.749018,False
-11.926632,5,8794.605575,False
-14.0,3,8798.565386,False
-11.926632,5,8802.704784,False
-14.0,3,8807.016288,False
-14.0,3,8810.800702,False
-10.96438,6,8814.778128,False
-11.926632,5,8818.491528,False
-11.853268,8,8822.835062,False
-11.926632,5,8827.121522,False
-11.926632,5,8831.281217,False
-11.926632,5,8835.177522,False
-11.926632,5,8838.968287,False
-12.888887,4,8842.929221,False
-11.853268,8,8846.977063,False
-14.0,3,8850.881819,False
-11.926632,5,8855.008051,False
-11.926632,5,8859.345488,False
-11.926632,5,8863.176523,False
-11.926632,5,8866.903736,False
-14.0,3,8870.990157,False
-11.853268,8,8875.030141,False
-11.853268,8,8879.22105,False
-11.926632,5,8883.127301,False
-14.0,3,8887.717587,False
-11.926632,5,8892.46843,False
-17.777775,8,8896.275823,False
-12.815519,7,8900.094214,False
-7.779899,9,8904.473338,False
-14.0,3,8908.277601,False
-13.926632,6,8912.341939,False
-17.777775,8,8916.436389,False
-11.926632,5,8920.323801,False
-11.926632,5,8924.325961,False
-11.926632,5,8928.718619,False
-12.815523,7,8932.923806,False
-11.926632,5,8936.960099,False
-11.926632,5,8941.175246,False
-14.0,3,8944.894921,False
-11.926632,5,8948.315896,False
-12.888887,4,8952.248618,False
-17.777775,8,8956.509397,False
-12.888887,4,8960.652275,False
-11.926632,5,8964.549936,False
-12.815523,7,8969.231209,False
-12.888887,4,8973.086413,False
-12.815519,7,8976.931003,False
-16.888887,6,8981.744511,False
-12.888887,4,8985.722022,False
-11.926632,5,8989.910867,False
-7.779899,9,8994.218878,False
-11.926632,5,8998.289063,False
-11.926632,5,9001.858877,False
-11.926632,5,9006.120956,False
-11.926632,5,9010.062188,False
-11.926632,5,9013.890368,False
-12.815523,7,9017.952227,False
-11.926632,5,9022.15875,False
-11.853268,8,9026.482638,False
-12.815519,7,9030.506127,False
-12.815519,7,9034.712565,False
-11.853268,8,9039.23852,False
-11.926632,5,9043.027829,False
-8.668787,11,9047.346213,False
-7.779899,9,9052.378427,False
-51.853264,13,9056.685268,False
-14.815519,8,9061.977843,False
-11.926632,5,9065.827704,False
-12.815523,7,9070.122001,False
-6.8176475,10,9074.362397,False
-11.926632,5,9078.261987,False
-12.815523,7,9082.21518,False
-11.926632,5,9086.679949,False
-11.926632,5,9090.581915,False
-11.926632,5,9094.403668,False
-12.815519,7,9098.169005,False
-11.926632,5,9102.132949,False
-7.779899,9,9106.201803,False
-11.926632,5,9109.833915,False
-11.853268,8,9114.079688,False
-7.779899,9,9118.592134,False
-6.8176475,10,9122.9481,False
-12.815523,7,9126.860262,False
-11.926632,5,9130.762118,False
-11.853268,8,9135.892968,False
-11.926632,5,9140.623708,False
-33.926632,9,9144.693916,False
-11.704407,8,9148.637008,False
-19.704407,12,9153.317138,False
-11.926632,5,9157.243892,False
-8.668787,11,9161.326373,False
-3.6331663,13,9165.747563,False
-11.926632,5,9169.753105,False
-7.557674,12,9174.281292,False
-11.853268,8,9178.402464,False
-7.779899,9,9182.993015,False
-3.559803,16,9187.601805,False
-7.779899,9,9191.755098,False
-3.6331663,13,9197.066765,False
-3.6331663,13,9201.944015,False
-11.853268,8,9206.183935,False
-11.926632,5,9209.81772,False
-7.779899,9,9213.722648,False
-8.668787,11,9218.028054,False
-6.5954223,13,9223.215434,False
-7.706535,12,9227.728396,False
-10.446566,15,9232.349645,False
-7.706535,12,9237.05844,False
-242.5954,53,9244.920168,False
-7.779899,9,9249.087283,False
-11.926632,5,9252.969611,False
-7.557674,12,9257.174121,False
-3.6331663,13,9261.68963,False
-11.926632,5,9265.775119,False
-11.704411,8,9269.828135,False
-3.6331663,13,9274.261141,False
-7.706535,12,9279.090495,False
-7.706535,13,9283.698608,False
-7.779899,9,9287.653078,False
-14.519934,14,9293.198592,False
-11.926632,5,9297.30174,False
-4.5220537,15,9301.774332,False
-14.0,3,9305.250529,False
-10.519934,12,9309.510673,False
-3.6331663,14,9315.332099,False
-10.96438,6,9319.4354,False
-5.6331663,14,9324.024328,False
-11.926632,5,9328.009872,False
-6.5954223,13,9332.649285,False
-3.6331663,13,9337.040993,False
-6.4465613,13,9341.401019,False
-4.5220537,15,9347.117039,False
-6.522062,16,9351.482271,False
-7.779899,9,9355.774533,False
-4.5220537,15,9360.837112,False
-12.815519,7,9364.894135,False
-7.779899,9,9368.810055,False
-14.0,3,9372.325433,False
-5.6310425,8,9376.726071,False
-20.593298,14,9380.846011,False
-2.5954223,11,9385.166026,False
-10.446569,15,9389.611338,False
-14.0,3,9393.729709,False
-180.82709,106,9406.542363,False
-22.670912,17,9411.958148,False
-7.779899,9,9416.139328,False
-8.595423,14,9422.136176,False
-41.60772,54,9429.437536,False
-7.557674,12,9433.937894,False
-21.153093,18,9438.76554,False
-41.502945,22,9443.860072,False
-7.779899,9,9448.337093,False
-3.486434,19,9454.247581,False
-7.779899,9,9458.198438,False
-3.7065349,10,9462.313052,False
-7.706535,12,9466.906731,False
-33.926632,9,9471.097161,False
-3.559803,17,9475.92526,False
-35.077606,18,9481.005346,False
-29.371069,7,9485.019004,False
-23.704407,14,9489.61913,False
-46.595413,17,9495.694655,False
-4.5220537,15,9499.952297,False
-3.6331663,13,9504.383788,False
-24.522055,17,9510.0727,False
-7.557674,12,9514.466478,False
-3.6331663,13,9518.663456,False
-14.668787,14,9523.737251,False
-3.6331663,13,9528.376361,False
-29.706535,15,9532.683629,False
-27.706535,14,9538.208797,False
-4.5220537,15,9542.440375,False
-3.6331663,13,9546.808813,False
-5.6331663,14,9551.136554,False
-13.926632,6,9555.423034,False
-24.670916,17,9560.043425,False
-6.744283,13,9564.618665,False
-4.5220537,16,9569.481506,False
-29.371069,7,9573.541713,False
-8.431626,48,9581.577599,False
0.513566,17,9585.86759,False
-5.6331663,15,9590.305556,False
-10.446566,15,9594.815321,False
-3.6331663,13,9599.31531,False
-3.6331663,13,9604.743461,False
-4.5220537,15,9609.050176,False
-3.6331663,13,9613.52158,False
-49.224327,15,9619.145157,False
-2.5220547,14,9623.892966,False
-7.557674,12,9628.272507,False
-3.6331663,13,9632.713545,False
-6.373197,16,9637.399042,False
-3.6331663,13,9641.923397,False
-4.5220537,15,9646.746291,False
-8.668787,11,9651.507819,False
-3.410942,16,9656.181441,False
-50.33544,14,9661.334757,False
-3.6331663,13,9666.141948,False
-3.6331663,13,9670.403442,False
-3.6331663,13,9674.648215,False
0.513566,17,9679.658986,False
-4.5220537,15,9684.425428,False
-7.4843097,15,9689.010909,False
-8.668787,11,9693.336754,False
-5.6331663,14,9698.835401,False
-5.6331663,14,9704.105187,False
-7.779899,9,9708.373174,False
-4.5220537,15,9713.394048,False
-6.4465613,14,9717.91395,False
-51.633163,22,9722.712309,False
-23.7799,17,9727.217514,False
-7.779899,9,9731.578934,False
-24.115349,18,9736.56791,False
-4.4486895,18,9741.938893,False
-5.6331663,14,9747.62898,False
-3.6331663,13,9752.089375,False
-7.4843097,15,9756.222681,False
-1.6331711,12,9761.036074,False
-7.4843097,15,9765.647022,False
-11.926632,5,9769.306772,False
-4.5220537,16,9774.001358,False
-1.486434,18,9778.706497,False
-4.5220537,15,9783.253606,False
-4.5220537,15,9788.544208,False
-20.522058,15,9794.484097,False
-9.557674,13,9798.914821,False
-5.6331663,14,9803.273997,False
-47.07762,20,9808.297527,False
-31.751429,38,9814.072562,False
-29.7799,13,9818.438695,False
-3.4109411,16,9824.528523,False
-4.5220537,16,9828.985779,False
-5.6331663,14,9833.381198,False
-8.668787,12,9838.29518,False
-25.422848,21,9843.313913,False
-6.6687865,10,9847.398609,False
-4.6709156,15,9852.028346,False
-3.6331663,13,9856.111077,False
-25.034477,42,9863.367427,False
-7.4843097,15,9868.32068,False
-7.803712,20,9873.313766,False
-6.8176475,10,9877.596764,False
-25.633167,17,9882.828208,False
-9.7799,10,9887.057064,False
-4.5220537,15,9892.491775,False
-18.81552,10,9896.664562,False
-7.6331663,15,9902.10652,False
-2.4486904,18,9907.205173,False
-7.557674,12,9911.294001,False
-3.3375778,19,9916.084502,False
-4.5220537,15,9920.476344,False
-5.410942,19,9925.719864,False
-28.817648,13,9930.280883,False
-8.595423,14,9934.577437,False
-3.6331663,13,9939.922765,False
-7.706535,12,9943.971689,False
-31.410946,18,9948.382338,False
-12.96438,7,9952.39896,False
-15.408821,16,9957.398691,False
-1.4843102,12,9961.863346,False
-3.6331663,13,9965.939542,False
-6.522058,16,9970.793507,False
1.5513105,15,9975.625467,False
-14.0,3,9979.33527,False
1.4758167,18,9986.043089,False
-3.4109411,16,9990.802553,False
-3.4109411,16,9995.229678,False
0.513566,17,10000.421634,False
-11.557678,14,10004.942492,False
-6.373197,16,10009.713224,False
-1.486434,18,10014.916724,False
80.69747,101,10026.879176,False
-4.4486933,18,10031.963518,False
2.733162,19,10036.86466,False
-3.559803,17,10043.097688,False
-2.2998285,17,10048.164765,False
-3.6331663,13,10052.295479,False
-15.224337,14,10056.641872,False
-3.6331663,14,10061.152414,False
-3.4109411,17,10065.824543,False
1.9193535,22,10070.579192,False
-6.5220537,16,10074.986491,False
-3.559803,16,10080.439473,False
-25.633167,17,10085.038995,False
-5.559802,17,10090.624457,False
-7.410941,19,10095.19295,False
-32.065723,24,10100.419389,False
-3.4109411,16,10105.462174,False
-28.595423,16,10109.993994,False
-8.373198,17,10114.677432,False
-7.6331663,15,10120.136992,False
-4.5220537,15,10124.724708,False
-4.5220537,15,10129.552413,False
59.456306,103,10142.636641,False
-92.28102,38,10148.704581,False
116.320404,178,10167.467428,False
-9.150976,14,10171.605941,False
48.01445,96,10183.967324,False
0.44019794,14,10188.332842,False
-3.150972,11,10192.428297,False
-21.486435,21,10199.192534,False
-42.531445,21,10203.818169,False
-46.81057,23,10208.911932,False
-21.486435,21,10214.188849,False
-5.6331663,14,10219.36301,False
-1.486434,18,10223.948479,False
65.5162,100,10236.257993,False
0.513566,17,10241.01365,False
-25.559803,19,10245.650016,False
-54.115364,21,10251.923398,False
0.513566,17,10256.833675,False
-2.5975513,17,10261.314743,False
-4.5220537,15,10265.547594,False
-1.486434,18,10270.739672,False
0.44019794,14,10275.487159,False
1.7606802,21,10280.388792,False
-5.932472,26,10286.910137,False
-3.486434,19,10291.802068,False
-9.004239,16,10296.410172,False
-0.5241823,19,10301.481797,False
-11.004239,17,10306.110013,False
-4.5220537,15,10310.372766,False
27.40942,101,10322.6108,False
-5.6331663,14,10326.951442,False
0.44019794,14,10332.477989,False
-10.446569,15,10337.119835,False
-5.6331663,14,10341.385025,False
-3.7065349,10,10347.502934,False
-0.3753214,19,10352.587809,False
-3.559803,16,10357.107077,False
-47.63316,24,10362.435971,False
-0.5241823,19,10367.416413,False
-7.6331663,15,10371.80416,False
-3.6331663,13,10375.936003,False
-41.15311,20,10382.245004,False
-3.3375769,19,10387.148511,False
-26.670912,20,10392.128031,False
0.5869303,20,10397.493409,False
46.554054,92,10409.276758,False
-43.966507,21,10413.930253,False
-9.335457,16,10418.316381,False
-3.559803,16,10423.174405,False
-4.0477715,22,10427.986956,False
2.5135622,16,10432.431368,False
6.8312817,21,10439.528351,False
5.353451,20,10444.167384,False
-13.004239,18,10448.770561,False
-1.486434,18,10453.880985,False
-1.486434,18,10458.38479,False
-33.98985,30,10463.694992,False
-0.37532234,21,10469.853374,False
-7.779899,9,10474.129015,False
-1.486434,18,10478.690526,False
2.076374,21,10483.843028,False
0.513566,17,10488.816817,False
0.513566,17,10493.307996,False
-7.4843097,15,10497.677943,False
-21.486435,22,10503.057859,False
-4.4486895,18,10508.645795,False
-5.6784573,22,10513.32953,False
-0.3753214,19,10518.428154,False
-10.6053,21,10523.335654,False
-6.373197,16,10528.115354,False
2.9365435,27,10533.443134,False
50.829147,94,10546.615612,False
-3.559803,16,10551.058562,False
-11.410941,20,10555.67411,False
-23.5598,19,10562.448615,False
-45.077606,19,10567.414177,False
-2.5954223,11,10571.761037,False
-34.522057,18,10576.373234,False
-94.995636,118,10590.093447,False
1.4758167,18,10595.024721,False
-4.5220537,15,10599.562464,False
44.430214,105,10611.768726,False
-0.3753214,19,10616.696332,False
-18.401522,59,10625.834781,False
62.036484,90,10635.770872,False
74.84477,101,10648.487643,False
-4.5220537,15,10653.125609,False
0.44019794,14,10657.383474,False
-0.3753214,19,10662.558378,False
-0.5241833,19,10668.76501,False
-3.6331663,13,10673.232954,False
3.6246738,17,10678.777307,False
-2.5954223,11,10683.044843,False
-3.6331663,13,10687.525764,False
0.513566,17,10692.385159,False
-5.559803,17,10697.42255,False
-1.4864349,18,10702.385361,False
-3.4109411,16,10707.693277,False
-43.150963,15,10712.800028,False
54.707985,98,10723.748641,False
-9.726845,25,10730.700829,False
-1.486434,18,10735.830092,False
-21.486435,20,10740.411515,False
1.5513096,15,10744.686205,False
-3.559803,16,10749.146472,False
58.441963,169,10765.77275,False
0.513566,17,10772.323068,False
-22.593294,15,10777.102021,False
5.7424316,69,10785.894644,False
-0.3753214,19,10790.599458,False
-2.4486904,17,10796.672194,False
-133.76031,119,10810.161756,False
48.795376,107,10823.220232,False
31.273632,101,10835.867792,False
-3.0238113,69,10845.446661,False
-58.02135,35,10851.846179,False
-0.3753214,19,10856.674301,False
0.513566,17,10861.715539,False
0.513566,17,10866.303505,False
-6.4486904,19,10870.99248,False
-2.4486904,17,10876.815875,False
-45.224335,13,10881.527607,False
1.9193535,21,10886.545183,False
-7.486438,17,10891.489671,False
-1.486434,18,10896.211997,False
-25.633167,17,10901.244429,False
0.5869303,20,10906.023766,False
0.513566,17,10911.83354,False
0.5869293,20,10916.445971,False
-29.004238,18,10921.749028,False
142.11412,164,10939.006388,False
-0.3753214,19,10944.922265,False
-0.3753214,19,10949.393197,False
5.3621197,23,10955.497053,False
70.19621,113,10969.064824,False
0.513566,17,10973.745711,False
0.51356506,17,10978.41643,False
-20.522058,15,10982.82653,False
-61.44057,24,10988.376307,False
0.513566,17,10992.864857,False
-4.5220537,15,10997.567152,False
0.5869303,20,11002.884844,False
70.85915,98,11014.388254,False
-0.3753214,19,11019.041281,False
-45.75798,21,11025.488769,False
0.5869303,20,11030.920101,False
-15.591769,20,11035.743201,False
-7.779899,9,11039.940569,False
0.5869303,20,11044.693907,False
50.24878,92,11057.086118,False
67.494064,94,11069.11464,False
-3.559803,16,11074.629654,False
-1.704277,23,11079.835089,False
0.513566,17,11084.753851,False
0.513566,17,11089.420743,False
1.9193535,21,11094.714717,False
133.151,175,11112.537368,False
-44.522057,19,11117.306147,False
-1.4864349,18,11121.744382,False
38.74753,97,11133.769123,False
-3.6331663,13,11138.776953,False
61.122536,95,11150.999807,False
-2.4486904,17,11155.463819,False
-1.486434,18,11160.150452,False
-28.262081,14,11164.878221,False
3.5414314,20,11169.803246,False
0.513566,17,11174.458276,False
-2.9942846,27,11179.861696,False
127.896194,166,11197.679316,False
-7.779899,9,11202.221094,False
-7.082876,35,11207.827231,False
-8.668787,11,11213.105522,False
61.6668,95,11224.346222,False
-111.26805,41,11230.581953,False
69.38156,113,11244.101704,False
7.4646072,21,11249.210423,False
-395.89334,154,11265.907659,False
-70.26207,19,11272.356219,False
-24.331905,31,11277.881358,False
5.5578766,19,11283.305879,False
-66.10565,21,11288.408115,False
-90.332,38,11294.043053,False
-19.988132,30,11301.289738,False
-38.31424,24,11306.344625,False
-23.486435,22,11311.479674,False
-64.588264,43,11318.17606,False
-1.9183292,21,11324.206079,False
1.5513105,15,11328.632205,False
-0.102306366,37,11335.21696,False
-16.866423,23,11340.298931,False
-7.4864388,17,11344.729477,False
-60.075336,35,11352.821861,False
-18.597548,18,11357.633448,False
-22.255066,36,11363.381319,False
-13.236916,22,11368.937167,False
56.863182,100,11381.260717,False
-22.057621,25,11386.602124,False
-0.3753214,19,11391.327973,False
-23.944763,21,11396.665716,False
-31.896942,21,11402.680609,False
-38.1989,35,11408.189311,False
46.46281,92,11419.590147,False
-0.3753214,19,11423.971442,False
49.44427,92,11434.845905,False
-4.4486895,18,11441.181187,False
-5.6331663,14,11445.568962,False
5.229498,26,11450.418635,False
-55.63317,19,11455.729389,False
1.5513105,15,11460.140694,False
-23.559803,18,11464.721822,False
0.513566,17,11469.332834,False
